epoch,method,stage,selected,rejected,human
151,foolsgold,foolsgold,"[43, 48, 98, 87, 34, 52]","[3, 25, 6, 23]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""43"": 1.0, ""25"": 0.0, ""48"": 1.0, ""98"": 0.03129994819158788, ""87"": 0.7987184803543912, ""6"": 0.0, ""23"": 0.0, ""34"": 0.03129994819158788, ""52"": 1.0}}"
152,foolsgold,foolsgold,"[4, 36, 68, 37, 92, 94, 14, 22, 28, 18]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.1445705450954513, ""36"": 0.1445705450954513, ""68"": 0.4250087128849264, ""37"": 0.04069531577980856, ""92"": 0.7354865408347635, ""94"": 0.04069531577980856, ""14"": 1.0, ""22"": 1.0, ""28"": 1.0, ""18"": 0.41650855127770836}}"
153,foolsgold,foolsgold,"[22, 5, 72, 32, 68, 97]","[1, 24, 30, 62]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""24"": 0.0, ""30"": 0.0, ""22"": 1.0, ""5"": 1.0, ""72"": 1.0, ""62"": 0.0, ""32"": 1.0, ""68"": 0.07262160824067754, ""97"": 1.0}}"
154,foolsgold,foolsgold,"[2, 91, 61, 98, 74, 39]","[8, 99, 97, 93]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""91"": 0.5549004565051409, ""61"": 1.0, ""8"": 0.0, ""99"": 0.0, ""97"": 0.0, ""98"": 0.9111100712722524, ""93"": 0.0, ""74"": 0.6360294814268677, ""39"": 1.0}}"
155,foolsgold,foolsgold,"[1, 75, 32, 62, 2, 68, 46, 72]","[14, 57]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.5067738032285339, ""75"": 0.4612659479001379, ""14"": 0.0, ""32"": 1.0, ""62"": 0.19150392057080168, ""2"": 0.5067738032285339, ""68"": 0.19150392057080168, ""46"": 1.0, ""72"": 1.0, ""57"": 0.0}}"
156,foolsgold,foolsgold,"[62, 80, 22, 29, 15, 95]","[4, 27, 16, 55]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""27"": 0.0, ""62"": 1.0, ""80"": 0.8447167585229876, ""22"": 1.0, ""16"": 0.0, ""29"": 1.0, ""15"": 1.0, ""55"": 0.0, ""95"": 0.8447167585229876}}"
157,foolsgold,foolsgold,"[67, 80]","[4, 24, 18, 49, 84, 7, 0, 77]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""24"": 0.0, ""18"": 0.0, ""49"": 0.0, ""84"": 0.0, ""7"": 0.0, ""67"": 1.0, ""0"": 0.0, ""80"": 1.0, ""77"": 0.0}}"
158,foolsgold,foolsgold,"[58, 48, 70, 39]","[1, 9, 14, 80, 30, 10]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""58"": 0.42023901793137425, ""9"": 0.0, ""48"": 0.42023901793137425, ""14"": 0.0, ""80"": 0.0, ""30"": 0.0, ""10"": 0.0, ""70"": 1.0, ""39"": 1.0}}"
159,foolsgold,foolsgold,"[92, 77, 70, 72, 26, 57]","[2, 99, 32, 0]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""92"": 1.0, ""77"": 0.4658452680294091, ""70"": 0.036846771644509335, ""72"": 0.036846771644509335, ""99"": 0.0, ""32"": 0.0, ""0"": 0.0, ""26"": 1.0, ""57"": 1.0}}"
160,foolsgold,foolsgold,"[84, 95, 70, 29]","[2, 57, 30, 16, 13, 27]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""84"": 1.0, ""57"": 0.0, ""95"": 1.0, ""30"": 0.0, ""70"": 1.0, ""16"": 0.0, ""13"": 0.0, ""29"": 1.0, ""27"": 0.0}}"
161,foolsgold,foolsgold,"[3, 86, 33, 74, 35, 51, 22, 47]","[8, 40]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.4712099658236941, ""8"": 0.0, ""86"": 1.0, ""33"": 1.0, ""74"": 0.5368805473063453, ""35"": 0.26411579427875453, ""51"": 1.0, ""22"": 1.0, ""40"": 0.0, ""47"": 0.26411579427875453}}"
162,foolsgold,foolsgold,"[2, 40, 4, 57, 42, 84]","[63, 1, 30, 46]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.07357303272689736, ""40"": 1.0, ""4"": 0.670941319961003, ""57"": 0.06395855398272327, ""63"": 0.0, ""1"": 0.0, ""42"": 0.06395855398272327, ""30"": 0.0, ""46"": 0.0, ""84"": 1.0}}"
163,foolsgold,foolsgold,"[67, 34, 93]","[4, 17, 27, 71, 13, 86, 16]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""67"": 1.0, ""17"": 0.0, ""27"": 0.0, ""34"": 0.23086940028340797, ""71"": 0.0, ""93"": 1.0, ""13"": 0.0, ""86"": 0.0, ""16"": 0.0}}"
164,foolsgold,foolsgold,"[3, 86, 72, 73, 84, 96]","[4, 23, 30, 67]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""3"": 0.389321733361809, ""86"": 1.0, ""72"": 1.0, ""23"": 0.0, ""73"": 1.0, ""84"": 1.0, ""96"": 1.0, ""30"": 0.0, ""67"": 0.0}}"
165,foolsgold,foolsgold,"[8, 18, 69, 62]","[2, 94, 36, 63, 76, 71]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""8"": 0.7603906187919753, ""18"": 0.4686763378256185, ""94"": 0.0, ""69"": 1.0, ""36"": 0.0, ""63"": 0.0, ""62"": 1.0, ""76"": 0.0, ""71"": 0.0}}"
166,foolsgold,foolsgold,"[66, 29]","[1, 44, 63, 95, 46, 60, 9, 48]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""44"": 0.0, ""66"": 1.0, ""63"": 0.0, ""95"": 0.0, ""46"": 0.0, ""29"": 0.9014201522719807, ""60"": 0.0, ""9"": 0.0, ""48"": 0.0}}"
167,foolsgold,foolsgold,"[3, 99, 38, 31, 28, 96, 5, 58]","[13, 42]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""99"": 0.11970812103745138, ""38"": 1.0, ""13"": 0.0, ""42"": 0.0, ""31"": 1.0, ""28"": 0.9390661830654707, ""96"": 1.0, ""5"": 0.9390661830654707, ""58"": 0.11970812103745138}}"
168,foolsgold,foolsgold,"[0, 88, 64, 8, 83, 85]","[49, 53, 54, 90]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.6821088347519647, ""49"": 0.0, ""53"": 0.0, ""54"": 0.0, ""88"": 1.0, ""64"": 0.9027101364797576, ""8"": 0.6821088347519647, ""83"": 0.7149691722136028, ""85"": 1.0, ""90"": 0.0}}"
169,foolsgold,foolsgold,"[3, 30, 12, 9, 92, 56]","[28, 98, 13, 74]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0037043869830763465, ""28"": 0.0, ""98"": 0.0, ""30"": 0.640914260127076, ""12"": 1.0, ""13"": 0.0, ""74"": 0.0, ""9"": 1.0, ""92"": 1.0, ""56"": 0.0037043869830763465}}"
170,foolsgold,foolsgold,"[14, 76, 43, 96, 29, 4, 77, 32]","[0, 44]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""14"": 0.8697692311621956, ""76"": 0.8697692311621956, ""43"": 0.7429844180617968, ""44"": 0.0, ""96"": 1.0, ""29"": 1.0, ""4"": 1.0, ""77"": 0.7429844180617968, ""32"": 1.0}}"
171,foolsgold,foolsgold,"[27, 93, 15, 8, 63]","[3, 25, 33, 88, 30]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""27"": 1.0, ""93"": 1.0, ""15"": 0.20678954011725248, ""25"": 0.0, ""33"": 0.0, ""88"": 0.0, ""8"": 0.37008217666455523, ""30"": 0.0, ""63"": 1.0}}"
172,foolsgold,foolsgold,"[80, 10, 60, 63, 81, 84]","[3, 1, 28, 74]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""80"": 1.0, ""10"": 1.0, ""60"": 1.0, ""1"": 0.0, ""28"": 0.0, ""63"": 1.0, ""74"": 0.0, ""81"": 1.0, ""84"": 1.0}}"
173,foolsgold,foolsgold,"[1, 4, 54, 69, 18, 7, 2, 37]","[13, 75]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.2630244619635221, ""4"": 0.2630244619635221, ""54"": 1.0, ""13"": 0.0, ""69"": 1.0, ""75"": 0.0, ""18"": 1.0, ""7"": 1.0, ""2"": 0.5105326808175636, ""37"": 1.0}}"
174,foolsgold,foolsgold,"[2, 67, 6, 19, 35]","[17, 62, 13, 51, 24]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""67"": 0.26325336827467244, ""17"": 0.0, ""6"": 0.26325336827467244, ""62"": 0.0, ""19"": 1.0, ""13"": 0.0, ""51"": 0.0, ""24"": 0.0, ""35"": 1.0}}"
175,foolsgold,foolsgold,"[3, 39, 35]","[89, 17, 56, 72, 62, 32, 19]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.5459263479942376, ""89"": 0.0, ""39"": 1.0, ""17"": 0.0, ""56"": 0.0, ""72"": 0.0, ""35"": 1.0, ""62"": 0.0, ""32"": 0.0, ""19"": 0.0}}"
176,foolsgold,foolsgold,"[2, 8, 99, 43, 18, 74, 78]","[42, 55, 85]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""42"": 0.0, ""8"": 0.0031920044262140346, ""99"": 0.0031920044262140346, ""55"": 0.0, ""43"": 0.2013390591240346, ""18"": 0.7479506298080166, ""74"": 0.2013390591240346, ""85"": 0.0, ""78"": 1.0}}"
177,foolsgold,foolsgold,"[0, 43, 92, 29, 50, 57, 16, 17]","[80, 82]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.1213666558342763, ""43"": 0.8953599215411105, ""92"": 0.5864723392672996, ""29"": 0.6438997876540613, ""50"": 0.5864723392672996, ""57"": 1.0, ""80"": 0.0, ""82"": 0.0, ""16"": 0.1213666558342763, ""17"": 0.8953599215411105}}"
178,foolsgold,foolsgold,"[0, 58, 96, 80, 62, 71]","[21, 94, 5, 45]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""58"": 1.0, ""21"": 0.0, ""96"": 1.0, ""94"": 0.0, ""5"": 0.0, ""80"": 1.0, ""45"": 0.0, ""62"": 1.0, ""71"": 1.0}}"
179,foolsgold,foolsgold,"[4, 2, 41, 90, 69]","[30, 42, 1, 13, 73]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""2"": 0.394543700630847, ""30"": 0.0, ""41"": 1.0, ""90"": 1.0, ""42"": 0.0, ""1"": 0.0, ""69"": 1.0, ""13"": 0.0, ""73"": 0.0}}"
180,foolsgold,foolsgold,"[4, 97, 70, 34, 36, 42, 56, 91]","[54, 96]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.47170864891604847, ""97"": 1.0, ""54"": 0.0, ""70"": 0.8583870581259516, ""96"": 0.0, ""34"": 0.4845025318931133, ""36"": 0.2867293638472511, ""42"": 0.4845025318931133, ""56"": 0.2867293638472511, ""91"": 0.8583870581259516}}"
181,foolsgold,foolsgold,"[3, 96, 90, 93, 69, 94, 58, 38]","[11, 34]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.985541580396766, ""96"": 1.0, ""90"": 1.0, ""93"": 1.0, ""69"": 1.0, ""11"": 0.0, ""94"": 0.985541580396766, ""58"": 1.0, ""34"": 0.0, ""38"": 1.0}}"
182,foolsgold,foolsgold,"[1, 5, 41, 8, 82, 47, 48, 89]","[34, 11]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""5"": 0.973178017174444, ""41"": 1.0, ""34"": 0.0, ""8"": 0.024451001917708992, ""82"": 1.0, ""47"": 0.973178017174444, ""11"": 0.0, ""48"": 0.024451001917708992, ""89"": 1.0}}"
183,foolsgold,foolsgold,"[2, 54, 62, 73, 7, 15]","[36, 1, 23, 94]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.2797999228083087, ""54"": 1.0, ""62"": 1.0, ""36"": 0.0, ""1"": 0.0, ""73"": 1.0, ""23"": 0.0, ""7"": 1.0, ""15"": 0.4662449246137239, ""94"": 0.0}}"
184,foolsgold,foolsgold,"[3, 83, 64, 41, 77, 95, 87, 32, 5, 4]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.42885580347734487, ""83"": 1.0, ""64"": 1.0, ""41"": 1.0, ""77"": 0.43859188442368824, ""95"": 1.0, ""87"": 0.43859188442368824, ""32"": 0.42885580347734487, ""5"": 1.0, ""4"": 1.0}}"
185,foolsgold,foolsgold,"[0, 29, 33, 81, 11, 39, 5, 95]","[45, 69]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.5853166009085259, ""29"": 0.5853166009085259, ""33"": 1.0, ""81"": 1.0, ""11"": 0.8348467895418326, ""39"": 0.8348467895418326, ""5"": 0.9475112317769112, ""45"": 0.0, ""95"": 1.0, ""69"": 0.0}}"
186,foolsgold,foolsgold,"[0, 3, 74, 10, 33, 56]","[50, 81, 62, 35]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.11749311615135194, ""50"": 0.0, ""81"": 0.0, ""62"": 0.0, ""3"": 0.09926167674044573, ""74"": 1.0, ""10"": 1.0, ""33"": 1.0, ""35"": 0.0, ""56"": 0.09926167674044573}}"
187,foolsgold,foolsgold,"[40, 67, 33, 7, 6, 38, 5]","[2, 0, 1]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""40"": 1.0, ""67"": 0.5908925661849482, ""33"": 0.786865479776781, ""0"": 0.0, ""7"": 1.0, ""1"": 0.0, ""6"": 0.1024259380731618, ""38"": 0.1024259380731618, ""5"": 1.0}}"
188,foolsgold,foolsgold,"[0, 92, 53, 33, 46, 80, 60, 50]","[38, 68]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""38"": 0.0, ""92"": 0.234211108632511, ""53"": 1.0, ""33"": 0.234211108632511, ""46"": 1.0, ""80"": 1.0, ""60"": 1.0, ""50"": 0.5201764595446081, ""68"": 0.0}}"
189,foolsgold,foolsgold,"[38, 94, 57, 22, 53]","[1, 69, 45, 47, 3]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""38"": 1.0, ""94"": 0.9088578098119514, ""69"": 0.0, ""57"": 1.0, ""45"": 0.0, ""22"": 1.0, ""47"": 0.0, ""53"": 1.0, ""3"": 0.0}}"
190,foolsgold,foolsgold,"[2, 78, 19, 37, 18, 41]","[71, 75, 51, 55]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""71"": 0.0, ""75"": 0.0, ""78"": 0.38858028691731095, ""19"": 1.0, ""37"": 0.38858028691731095, ""51"": 0.0, ""55"": 0.0, ""18"": 1.0, ""41"": 1.0}}"
191,foolsgold,foolsgold,"[55, 8, 11, 68, 6, 90, 61, 78]","[3, 25]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""55"": 1.0, ""8"": 0.45656150767380016, ""11"": 1.0, ""25"": 0.0, ""68"": 1.0, ""6"": 0.5958862829857593, ""90"": 1.0, ""61"": 0.5958862829857593, ""78"": 0.6720925627829212}}"
192,foolsgold,foolsgold,"[2, 95, 11, 12, 65, 15, 22, 86, 14, 50]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.4934524863343543, ""95"": 1.0, ""11"": 1.0, ""12"": 0.16897833166205206, ""65"": 1.0, ""15"": 0.4934524863343543, ""22"": 0.16897833166205206, ""86"": 1.0, ""14"": 1.0, ""50"": 1.0}}"
193,foolsgold,foolsgold,"[2, 23, 88, 72, 87, 16]","[85, 48, 8, 73]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""23"": 0.9014449444448015, ""88"": 1.0, ""85"": 0.0, ""48"": 0.0, ""8"": 0.0, ""72"": 1.0, ""87"": 0.9014449444448015, ""16"": 1.0, ""73"": 0.0}}"
194,foolsgold,foolsgold,"[40, 31, 64]","[2, 78, 3, 14, 44, 57, 10]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""78"": 0.0, ""3"": 0.0, ""40"": 0.9715857627432468, ""31"": 1.0, ""14"": 0.0, ""44"": 0.0, ""57"": 0.0, ""10"": 0.0, ""64"": 1.0}}"
195,foolsgold,foolsgold,"[56, 88, 99, 93]","[2, 10, 81, 36, 62, 85]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""10"": 0.0, ""81"": 0.0, ""56"": 0.05394304798475441, ""88"": 1.0, ""36"": 0.0, ""62"": 0.0, ""99"": 0.05394304798475441, ""93"": 1.0, ""85"": 0.0}}"
196,foolsgold,foolsgold,"[99, 13, 81, 90]","[3, 25, 6, 89, 30, 21]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""25"": 0.0, ""99"": 1.0, ""13"": 0.8353242131505287, ""81"": 0.8353242131505287, ""6"": 0.0, ""89"": 0.0, ""30"": 0.0, ""21"": 0.0, ""90"": 1.0}}"
197,foolsgold,foolsgold,"[1, 16, 75, 59, 52, 47]","[61, 8, 21, 40]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.3994592888740426, ""16"": 0.3994592888740426, ""75"": 1.0, ""59"": 1.0, ""52"": 1.0, ""61"": 0.0, ""8"": 0.0, ""21"": 0.0, ""47"": 1.0, ""40"": 0.0}}"
198,foolsgold,foolsgold,[33],"[3, 13, 53, 66, 38, 36, 49, 76, 54]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""13"": 0.0, ""53"": 0.0, ""66"": 0.0, ""33"": 1.0, ""38"": 0.0, ""36"": 0.0, ""49"": 0.0, ""76"": 0.0, ""54"": 0.0}}"
199,foolsgold,foolsgold,"[2, 47, 98, 83, 65, 78, 24, 40]","[33, 88]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""47"": 1.0, ""98"": 1.0, ""83"": 1.0, ""65"": 1.0, ""78"": 1.0, ""24"": 1.0, ""33"": 0.0, ""88"": 0.0, ""40"": 1.0}}"
200,foolsgold,foolsgold,"[70, 66, 9, 31]","[0, 86, 30, 24, 99, 12]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""86"": 0.0, ""70"": 1.0, ""30"": 0.0, ""24"": 0.0, ""66"": 1.0, ""99"": 0.0, ""9"": 1.0, ""12"": 0.0, ""31"": 1.0}}"
201,foolsgold,foolsgold,"[81, 17, 96, 99, 64]","[3, 35, 88, 36, 92]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""81"": 0.6124697621835556, ""17"": 0.6124697621835556, ""35"": 0.0, ""96"": 1.0, ""88"": 0.0, ""36"": 0.0, ""99"": 1.0, ""64"": 1.0, ""92"": 0.0}}"
202,foolsgold,foolsgold,"[21, 59, 96, 74]","[4, 91, 75, 92, 42, 12]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""91"": 0.0, ""21"": 0.4930984084889325, ""75"": 0.0, ""59"": 1.0, ""96"": 1.0, ""92"": 0.0, ""42"": 0.0, ""74"": 1.0, ""12"": 0.0}}"
203,foolsgold,foolsgold,"[2, 39, 68, 74, 40, 3, 85, 50]","[0, 44]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.12664367178437907, ""39"": 1.0, ""68"": 1.0, ""74"": 1.0, ""40"": 0.6797018509807491, ""3"": 0.4070390021445364, ""0"": 0.0, ""85"": 1.0, ""50"": 0.8122780555208834, ""44"": 0.0}}"
204,foolsgold,foolsgold,"[52, 75, 20, 83, 96, 38, 72]","[4, 33, 31]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""33"": 0.0, ""52"": 0.9070535139573488, ""31"": 0.0, ""75"": 1.0, ""20"": 1.0, ""83"": 0.026695779855760937, ""96"": 1.0, ""38"": 0.026695779855760937, ""72"": 1.0}}"
205,foolsgold,foolsgold,"[4, 64, 72, 2, 83, 97, 32, 51]","[62, 86]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""64"": 1.0, ""72"": 1.0, ""2"": 1.0, ""83"": 1.0, ""62"": 0.0, ""97"": 1.0, ""32"": 1.0, ""51"": 1.0, ""86"": 0.0}}"
206,foolsgold,foolsgold,"[3, 54, 33, 74, 61, 58, 68, 6]","[27, 42]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""54"": 1.0, ""33"": 1.0, ""74"": 0.9370464029894398, ""61"": 0.05300203304133527, ""27"": 0.0, ""58"": 0.3341815417749759, ""68"": 0.3341815417749759, ""6"": 0.05300203304133527, ""42"": 0.0}}"
207,foolsgold,foolsgold,"[15, 69, 59, 16]","[1, 36, 19, 45, 73, 13]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""36"": 0.0, ""19"": 0.0, ""45"": 0.0, ""15"": 1.0, ""73"": 0.0, ""13"": 0.0, ""69"": 0.6007672367791799, ""59"": 1.0, ""16"": 1.0}}"
208,foolsgold,foolsgold,"[3, 17, 69, 74, 58, 59]","[40, 57, 56, 55]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""17"": 1.0, ""69"": 0.9251932680966797, ""74"": 0.9251932680966797, ""58"": 1.0, ""40"": 0.0, ""57"": 0.0, ""56"": 0.0, ""59"": 1.0, ""55"": 0.0}}"
209,foolsgold,foolsgold,"[97, 76, 16]","[3, 8, 89, 79, 11, 77, 25]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""97"": 1.0, ""8"": 0.0, ""89"": 0.0, ""79"": 0.0, ""11"": 0.0, ""76"": 0.15440658223312514, ""16"": 1.0, ""77"": 0.0, ""25"": 0.0}}"
210,foolsgold,foolsgold,"[21, 33, 74, 85, 84, 79]","[2, 49, 17, 44]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""21"": 1.0, ""49"": 0.0, ""33"": 0.8968690057134102, ""17"": 0.0, ""44"": 0.0, ""74"": 1.0, ""85"": 1.0, ""84"": 0.8968690057134102, ""79"": 1.0}}"
211,foolsgold,foolsgold,"[1, 15, 58, 56, 75, 2, 68, 54]","[64, 46]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.8811031872126649, ""15"": 0.49770205078259977, ""58"": 0.42534048769512367, ""56"": 0.8980180440737506, ""75"": 1.0, ""64"": 0.0, ""2"": 0.49770205078259977, ""68"": 0.42534048769512367, ""46"": 0.0, ""54"": 1.0}}"
212,foolsgold,foolsgold,"[3, 41, 74, 15, 4, 81, 48, 84, 56, 94]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.013523584169284009, ""41"": 1.0, ""74"": 1.0, ""15"": 1.0, ""4"": 1.0, ""81"": 1.0, ""48"": 0.48992553322264637, ""84"": 1.0, ""56"": 0.013523584169284009, ""94"": 0.7004958174612768}}"
213,foolsgold,foolsgold,"[1, 84, 86, 54]","[94, 76, 63, 6, 85, 39]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""94"": 0.0, ""76"": 0.0, ""84"": 1.0, ""86"": 1.0, ""54"": 1.0, ""63"": 0.0, ""6"": 0.0, ""85"": 0.0, ""39"": 0.0}}"
214,foolsgold,foolsgold,"[2, 62, 15, 46, 8, 18]","[58, 35, 5, 60]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.43885370124400974, ""58"": 0.0, ""62"": 1.0, ""15"": 0.43885370124400974, ""35"": 0.0, ""5"": 0.0, ""46"": 0.1305172420412326, ""60"": 0.0, ""8"": 0.755845115642703, ""18"": 0.1305172420412326}}"
215,foolsgold,foolsgold,"[2, 96, 3, 90, 11, 47, 48, 37, 33, 80]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""96"": 1.0, ""3"": 1.0, ""90"": 1.0, ""11"": 1.0, ""47"": 1.0, ""48"": 1.0, ""37"": 0.12467697743657452, ""33"": 1.0, ""80"": 0.12467697743657452}}"
216,foolsgold,foolsgold,"[2, 5, 69, 42, 48]","[82, 80, 89, 59, 17]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""5"": 1.0, ""82"": 0.0, ""80"": 0.0, ""89"": 0.0, ""69"": 1.0, ""42"": 1.0, ""59"": 0.0, ""17"": 0.0, ""48"": 1.0}}"
217,foolsgold,foolsgold,"[3, 81, 28, 34, 35, 96, 71, 44]","[63, 46]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""81"": 0.30578984228137723, ""28"": 1.0, ""63"": 0.0, ""34"": 0.30578984228137723, ""35"": 1.0, ""96"": 1.0, ""71"": 1.0, ""46"": 0.0, ""44"": 1.0}}"
218,foolsgold,foolsgold,"[2, 91, 86, 84, 61, 50, 87, 53]","[97, 27]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""91"": 1.0, ""86"": 1.0, ""84"": 1.0, ""61"": 0.45263803988038165, ""50"": 0.7885648797787692, ""97"": 0.0, ""87"": 0.45263803988038165, ""53"": 1.0, ""27"": 0.0}}"
219,foolsgold,foolsgold,"[35, 91, 43, 4, 73]","[1, 44, 89, 24, 0]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""44"": 0.0, ""89"": 0.0, ""35"": 0.5167273641885803, ""24"": 0.0, ""0"": 0.0, ""91"": 1.0, ""43"": 1.0, ""4"": 0.35410743091047947, ""73"": 1.0}}"
220,foolsgold,foolsgold,"[2, 28, 1, 88, 58, 17, 68]","[21, 61, 94]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.823873064757735, ""28"": 1.0, ""1"": 0.823873064757735, ""88"": 1.0, ""58"": 0.34677832213687343, ""21"": 0.0, ""61"": 0.0, ""94"": 0.0, ""17"": 0.3172665398609267, ""68"": 0.3172665398609267}}"
221,foolsgold,foolsgold,"[1, 50, 42, 87, 65, 8]","[61, 74, 72, 64]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""61"": 0.0, ""50"": 0.49561896220856894, ""74"": 0.0, ""42"": 1.0, ""87"": 0.35655181324889373, ""65"": 0.44824280879809786, ""72"": 0.0, ""64"": 0.0, ""8"": 1.0}}"
222,foolsgold,foolsgold,"[35, 95, 52, 2]","[4, 75, 21, 83, 55, 31]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""75"": 0.0, ""35"": 0.1356428642526531, ""21"": 0.0, ""95"": 1.0, ""83"": 0.0, ""55"": 0.0, ""52"": 1.0, ""2"": 1.0, ""31"": 0.0}}"
223,foolsgold,foolsgold,"[3, 55, 79, 70, 82, 24, 60, 56]","[4, 88]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.30540937365595583, ""55"": 0.7378814779429854, ""79"": 0.3483005912891023, ""70"": 1.0, ""4"": 0.0, ""82"": 1.0, ""24"": 0.3483005912891023, ""60"": 1.0, ""56"": 0.30540937365595583, ""88"": 0.0}}"
224,foolsgold,foolsgold,"[2, 34, 70, 23, 99]","[83, 77, 37, 26, 89]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""34"": 1.0, ""70"": 0.5465091822104389, ""23"": 0.0615751072958311, ""83"": 0.0, ""99"": 1.0, ""77"": 0.0, ""37"": 0.0, ""26"": 0.0, ""89"": 0.0}}"
