epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
127,rflbat,success,"[1, 38, 75, 66, 11, 17, 83, 56, 29, 79]","[1, 38, 83, 56, 29, 79]","[75, 66, 11, 17]",10,6,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0127_rflbat.pkl
128,rflbat,success,"[1, 20, 35, 59, 21, 12, 95, 61, 71, 7]","[1, 20, 35, 59, 21, 12, 95, 61, 71, 7]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0128_rflbat.pkl
129,rflbat,success,"[1, 88, 18, 39, 55, 65, 96, 84, 52, 42]","[1, 88, 18, 39, 55, 65, 96, 84, 52, 42]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0129_rflbat.pkl
130,rflbat,success,"[3, 8, 46, 92, 22, 14, 86, 62, 21, 39]","[3, 8, 46, 92, 22, 14, 86, 62, 21, 39]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0130_rflbat.pkl
131,rflbat,success,"[2, 69, 24, 75, 17, 77, 47, 1, 21, 94]","[2, 24, 75, 17, 77, 1, 21, 94]","[69, 47]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0131_rflbat.pkl
132,rflbat,success,"[0, 33, 30, 54, 57, 64, 53, 26, 24, 35]","[0, 33, 30, 57, 64, 53, 26, 24, 35]",[54],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0132_rflbat.pkl
133,rflbat,success,"[1, 66, 14, 46, 8, 37, 40, 63, 31, 30]","[1, 66, 14, 46, 8, 37, 40, 63, 31, 30]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0133_rflbat.pkl
134,rflbat,success,"[0, 78, 39, 74, 40, 21, 14, 83, 2, 16]","[78, 39, 74, 40, 21, 14, 83, 2, 16]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0134_rflbat.pkl
135,rflbat,success,"[4, 44, 96, 33, 18, 19, 95, 49, 55, 37]","[4, 44, 33, 18, 19, 49, 55, 37]","[96, 95]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0135_rflbat.pkl
136,rflbat,success,"[3, 88, 43, 72, 45, 37, 50, 44, 27, 62]","[3, 88, 43, 72, 45, 37, 50, 44, 27, 62]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0136_rflbat.pkl
137,rflbat,success,"[0, 50, 48, 55, 89, 68, 45, 73, 17, 75]","[0, 50, 48, 55, 89, 68, 45, 73, 17, 75]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0137_rflbat.pkl
138,rflbat,success,"[4, 78, 56, 12, 61, 10, 19, 14, 15, 82]","[4, 78, 56, 12, 61, 10, 19, 14, 15, 82]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0138_rflbat.pkl
139,rflbat,success,"[4, 30, 6, 14, 89, 45, 76, 52, 25, 88]","[4, 30, 6, 14, 89, 45, 76, 52, 25, 88]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0139_rflbat.pkl
140,rflbat,success,"[0, 10, 27, 82, 43, 50, 97, 18, 17, 55]","[0, 27, 82, 43, 50, 97, 18, 17, 55]",[10],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0140_rflbat.pkl
141,rflbat,success,"[3, 30, 8, 51, 47, 4, 73, 54, 59, 55]","[3, 30, 8, 51, 47, 4, 73, 54, 59, 55]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0141_rflbat.pkl
142,rflbat,success,"[0, 96, 16, 1, 26, 33, 64, 48, 90, 46]","[0, 96, 16, 1, 26, 33, 64, 48, 90, 46]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0142_rflbat.pkl
143,rflbat,success,"[2, 70, 47, 32, 69, 58, 63, 79, 80, 49]","[2, 70, 47, 32, 69, 58, 63, 79, 80, 49]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0143_rflbat.pkl
144,rflbat,success,"[0, 2, 45, 31, 92, 63, 75, 83, 7, 40]","[0, 2, 45, 31, 92, 63, 75, 83, 7, 40]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0144_rflbat.pkl
145,rflbat,success,"[3, 31, 13, 6, 32, 52, 70, 0, 94, 38]","[3, 31, 13, 6, 32, 52, 70, 0, 94, 38]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0145_rflbat.pkl
146,rflbat,success,"[2, 84, 81, 3, 78, 97, 88, 7, 6, 52]","[2, 84, 81, 3, 78, 97, 88, 7, 6, 52]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0146_rflbat.pkl
147,rflbat,success,"[1, 21, 13, 8, 39, 40, 74, 10, 96, 26]","[1, 21, 13, 8, 39, 40, 74, 10, 96, 26]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0147_rflbat.pkl
148,rflbat,success,"[1, 68, 34, 78, 19, 52, 15, 96, 83, 35]","[1, 68, 34, 78, 19, 52, 15, 96, 83, 35]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0148_rflbat.pkl
149,rflbat,success,"[4, 74, 72, 97, 80, 27, 7, 56, 19, 79]","[4, 74, 72, 7, 19, 79]","[97, 80, 27, 56]",10,6,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0149_rflbat.pkl
150,rflbat,success,"[3, 4, 84, 82, 64, 39, 31, 2, 44, 25]","[3, 4, 84, 82, 64, 39, 2, 44, 25]",[31],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0150_rflbat.pkl
151,rflbat,success,"[1, 19, 64, 40, 15, 26, 49, 30, 10, 36]","[1, 19, 64, 40, 15, 26, 49, 30, 10, 36]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0151_rflbat.pkl
152,rflbat,success,"[2, 11, 52, 5, 60, 56, 37, 47, 48, 86]","[2, 11, 52, 5, 60, 56, 37, 47, 48, 86]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0152_rflbat.pkl
153,rflbat,success,"[3, 73, 59, 96, 24, 41, 52, 83, 86, 64]","[3, 73, 59, 96, 24, 41, 52, 83, 86, 64]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0153_rflbat.pkl
154,rflbat,success,"[1, 24, 51, 23, 61, 21, 49, 11, 7, 90]","[1, 24, 51, 23, 61, 21, 49, 11, 7, 90]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0154_rflbat.pkl
155,rflbat,success,"[3, 95, 98, 6, 52, 96, 27, 90, 34, 9]","[3, 95, 98, 6, 52, 96, 27, 90, 34, 9]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0155_rflbat.pkl
156,rflbat,success,"[4, 60, 16, 81, 6, 58, 85, 95, 90, 27]","[4, 60, 16, 81, 6, 58, 85, 95, 90, 27]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0156_rflbat.pkl
157,rflbat,success,"[0, 33, 57, 81, 1, 24, 30, 72, 14, 79]","[0, 33, 57, 81, 1, 24, 72, 14, 79]",[30],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0157_rflbat.pkl
158,rflbat,success,"[4, 98, 51, 17, 81, 85, 31, 13, 50, 49]","[4, 98, 51, 17, 81, 85, 31, 13, 50, 49]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0158_rflbat.pkl
159,rflbat,success,"[4, 36, 59, 46, 83, 53, 67, 47, 39, 52]","[4, 36, 59, 46, 83, 53, 67, 47, 39, 52]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0159_rflbat.pkl
160,rflbat,success,"[2, 86, 51, 25, 74, 63, 23, 13, 87, 91]","[2, 86, 51, 25, 74, 63, 23, 13, 87, 91]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0160_rflbat.pkl
161,rflbat,success,"[2, 19, 17, 25, 65, 26, 7, 61, 24, 15]","[2, 19, 17, 25, 65, 26, 7, 61, 24, 15]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0161_rflbat.pkl
162,rflbat,success,"[4, 5, 36, 29, 81, 68, 2, 43, 32, 0]","[4, 5, 36, 29, 81, 68, 2, 43, 32, 0]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0162_rflbat.pkl
163,rflbat,success,"[4, 27, 7, 10, 63, 90, 8, 46, 71, 78]","[4, 27, 7, 10, 63, 90, 8, 46, 71, 78]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0163_rflbat.pkl
164,rflbat,success,"[1, 61, 75, 28, 45, 59, 83, 78, 72, 66]","[1, 61, 75, 28, 45, 59, 83, 78, 72, 66]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0164_rflbat.pkl
165,rflbat,success,"[1, 58, 73, 25, 46, 40, 50, 7, 75, 72]","[1, 58, 73, 25, 46, 40, 50, 7, 75, 72]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0165_rflbat.pkl
166,rflbat,success,"[0, 67, 49, 18, 28, 37, 69, 46, 40, 29]","[67, 49, 18, 28, 37, 46, 40, 29]","[0, 69]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0166_rflbat.pkl
167,rflbat,success,"[1, 72, 87, 96, 48, 16, 21, 63, 25, 23]","[1, 72, 87, 96, 16, 21, 63, 25, 23]",[48],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0167_rflbat.pkl
168,rflbat,success,"[3, 89, 84, 17, 32, 16, 9, 35, 72, 12]","[3, 89, 84, 17, 32, 16, 9, 35, 72, 12]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0168_rflbat.pkl
169,rflbat,success,"[1, 86, 89, 95, 60, 85, 17, 6, 32, 75]","[1, 86, 89, 95, 60, 85, 17, 6, 32, 75]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0169_rflbat.pkl
170,rflbat,success,"[3, 63, 15, 62, 51, 47, 31, 20, 33, 25]","[3, 63, 15, 62, 51, 47, 20, 33, 25]",[31],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0170_rflbat.pkl
171,rflbat,success,"[0, 59, 22, 14, 93, 11, 38, 31, 71, 85]","[0, 59, 22, 14, 93, 11, 38, 31, 71, 85]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0171_rflbat.pkl
172,rflbat,success,"[0, 93, 23, 12, 78, 41, 29, 79, 97, 82]","[0, 93, 23, 12, 78, 41, 29, 79, 97, 82]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0172_rflbat.pkl
173,rflbat,success,"[2, 31, 9, 69, 65, 32, 33, 70, 8, 49]","[2, 31, 9, 69, 65, 32, 33, 70, 8, 49]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0173_rflbat.pkl
174,rflbat,success,"[0, 89, 97, 70, 37, 10, 91, 82, 98, 77]","[0, 89, 97, 70, 37, 10, 91, 82, 98, 77]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0174_rflbat.pkl
175,rflbat,success,"[3, 4, 38, 9, 20, 81, 94, 55, 52, 47]","[3, 4, 38, 9, 20, 81, 94, 55, 52, 47]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0175_rflbat.pkl
176,rflbat,success,"[2, 52, 37, 23, 12, 68, 28, 90, 83, 64]","[2, 52, 37, 23, 12, 68, 28, 90, 83, 64]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0176_rflbat.pkl
177,rflbat,success,"[1, 8, 9, 91, 62, 45, 16, 15, 40, 28]","[1, 8, 9, 91, 62, 45, 16, 15, 40, 28]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0177_rflbat.pkl
178,rflbat,success,"[2, 18, 34, 94, 55, 37, 8, 97, 92, 72]","[2, 18, 34, 94, 55, 37, 8, 92, 72]",[97],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0178_rflbat.pkl
179,rflbat,success,"[3, 71, 10, 32, 33, 96, 0, 9, 29, 35]","[3, 71, 10, 32, 33, 96, 0, 9, 29, 35]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0179_rflbat.pkl
180,rflbat,success,"[1, 88, 87, 58, 13, 64, 11, 81, 40, 61]","[1, 88, 87, 58, 13, 64, 11, 81, 40, 61]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0180_rflbat.pkl
181,rflbat,success,"[4, 68, 83, 64, 15, 34, 92, 18, 26, 90]","[4, 68, 83, 64, 15, 34, 92, 18, 26, 90]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0181_rflbat.pkl
182,rflbat,success,"[4, 94, 85, 76, 24, 73, 39, 8, 32, 35]","[4, 94, 85, 76, 24, 39, 8, 32, 35]",[73],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0182_rflbat.pkl
183,rflbat,success,"[4, 18, 61, 12, 10, 74, 1, 78, 39, 50]","[4, 18, 61, 12, 10, 74, 1, 78, 39, 50]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0183_rflbat.pkl
184,rflbat,success,"[2, 77, 3, 44, 67, 70, 26, 30, 79, 16]","[2, 77, 3, 44, 67, 70, 26, 30, 79, 16]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0184_rflbat.pkl
185,rflbat,success,"[3, 72, 36, 34, 16, 70, 19, 46, 67, 57]","[3, 72, 36, 34, 16, 70, 19, 46, 67, 57]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0185_rflbat.pkl
186,rflbat,success,"[2, 24, 59, 35, 20, 50, 79, 93, 4, 26]","[2, 24, 59, 35, 20, 50, 79, 93, 4]",[26],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0186_rflbat.pkl
187,rflbat,success,"[1, 34, 63, 70, 37, 33, 98, 90, 11, 45]","[1, 34, 63, 70, 37, 33, 98, 90, 11, 45]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0187_rflbat.pkl
188,rflbat,success,"[2, 96, 20, 82, 54, 18, 50, 99, 84, 51]","[2, 96, 20, 82, 54, 18, 50, 99, 84, 51]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_09.59.00_rflbat_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0188_rflbat.pkl
