epoch,num_sampled,num_adversaries,sampled_ids,sampled_benign_ids,sampled_malicious_ids,mad_median_norm,mad_mad,mad_k,mad_safety_keep_used,mad_fallback_used,mad_pass_ids,mad_reject_ids,mad_effective_pass_ids,mad_effective_reject_ids,mad_pass_benign_ids,mad_pass_malicious_ids,mad_reject_benign_ids,mad_reject_malicious_ids,cluster_best_k,cluster_best_score,cluster_scores,cluster_selected_cluster,cluster_fallback_used,cluster_pass_ids,cluster_reject_ids,cluster_effective_pass_ids,cluster_effective_reject_ids,cluster_pass_benign_ids,cluster_pass_malicious_ids,cluster_reject_benign_ids,cluster_reject_malicious_ids,final_selected_ids,final_rejected_ids,final_selected_benign_ids,final_selected_malicious_ids,final_rejected_benign_ids,final_rejected_malicious_ids,final_selected_benign_count,final_selected_malicious_count,final_rejected_benign_count,final_rejected_malicious_count
298,10,5,"[0, 50, 79, 35, 3, 57, 72, 60, 27, 84]","[50, 79, 35, 57, 72, 60, 27, 84]","[0, 3]",0.6574100373601477,0.06866919459579807,2.0,0,0,"[35, 3, 57, 72, 27, 84]","[0, 50, 79, 60]","[35, 3, 57, 72, 27, 84]","[0, 50, 79, 60]","[35, 57, 72, 27, 84]",[3],"[50, 79, 60]",[0],2,0.4203619658946991,"{""0"": 2.3827762603759766, ""1"": -1.0}",0,0,"[3, 57, 72, 27, 84]","[0, 50, 79, 35, 60]","[3, 57, 72, 27, 84]","[0, 50, 79, 35, 60]","[57, 72, 27, 84]",[3],"[50, 79, 35, 60]",[0],"[3, 57, 72, 27, 84]","[0, 50, 79, 35, 60]","[57, 72, 27, 84]",[3],"[50, 79, 35, 60]",[0],4,1,4,1
299,10,5,"[4, 64, 13, 69, 26, 82, 37, 16, 97, 8]","[64, 13, 69, 26, 82, 37, 16, 97, 8]",[4],0.7949617314794908,0.024207159324906635,2.0,0,0,"[4, 64, 13, 69, 26, 37, 8]","[82, 16, 97]","[4, 64, 13, 69, 26, 37, 8]","[82, 16, 97]","[64, 13, 69, 26, 37, 8]",[4],"[82, 16, 97]",[],2,0.47912532091140747,"{""0"": 2.9126861095428467, ""1"": -1.0}",0,0,"[4, 64, 69, 26, 37, 8]","[13, 82, 16, 97]","[4, 64, 69, 26, 37, 8]","[13, 82, 16, 97]","[64, 69, 26, 37, 8]",[4],"[13, 82, 16, 97]",[],"[4, 64, 69, 26, 37, 8]","[13, 82, 16, 97]","[64, 69, 26, 37, 8]",[4],"[13, 82, 16, 97]",[],5,1,4,0
300,10,5,"[0, 82, 1, 56, 50, 42, 70, 38, 66, 37]","[82, 56, 50, 42, 70, 38, 66, 37]","[0, 1]",0.7517818915331422,0.13738675613932594,2.0,0,0,"[0, 82, 1, 56, 50, 42, 70, 38, 66, 37]",[],"[0, 82, 1, 56, 50, 42, 70, 38, 66, 37]",[],"[82, 56, 50, 42, 70, 38, 66, 37]","[0, 1]",[],[],4,0.5489727258682251,"{""0"": 3.853541135787964, ""1"": 1.9755686521530151, ""2"": -1.0, ""3"": -1.0}",0,0,"[1, 56, 50, 38, 66, 37]","[0, 82, 42, 70]","[1, 56, 50, 38, 66, 37]","[0, 82, 42, 70]","[56, 50, 38, 66, 37]",[1],"[82, 42, 70]",[0],"[1, 56, 50, 38, 66, 37]","[0, 82, 42, 70]","[56, 50, 38, 66, 37]",[1],"[82, 42, 70]",[0],5,1,3,1
301,10,5,"[1, 92, 97, 73, 30, 4, 0, 36, 56, 8]","[92, 97, 73, 30, 36, 56, 8]","[1, 4, 0]",0.7905258378303287,0.22441111711943573,2.0,0,0,"[1, 92, 97, 73, 30, 4, 0, 36, 56, 8]",[],"[1, 92, 97, 73, 30, 4, 0, 36, 56, 8]",[],"[92, 97, 73, 30, 36, 56, 8]","[1, 4, 0]",[],[],4,0.4762583374977112,"{""0"": 3.3775007724761963, ""1"": -1.0, ""2"": -1.0, ""3"": -1.0}",0,0,"[1, 92, 4, 0, 36, 56, 8]","[97, 73, 30]","[1, 92, 4, 0, 36, 56, 8]","[97, 73, 30]","[92, 36, 56, 8]","[1, 4, 0]","[97, 73, 30]",[],"[1, 92, 4, 0, 36, 56, 8]","[97, 73, 30]","[92, 36, 56, 8]","[1, 4, 0]","[97, 73, 30]",[],4,3,3,0
302,10,5,"[1, 90, 41, 84, 92, 54, 0, 91, 69, 78]","[90, 41, 84, 92, 54, 91, 69, 78]","[1, 0]",1.0720884299309204,0.18922540616136319,2.0,0,0,"[1, 90, 41, 84, 92, 54, 91, 69, 78]",[0],"[1, 90, 41, 84, 92, 54, 91, 69, 78]",[0],"[90, 41, 84, 92, 54, 91, 69, 78]",[1],[],[0],2,0.530744194984436,"{""0"": 2.695125102996826, ""1"": 1.9377150535583496}",0,0,"[1, 90, 84, 92, 91, 69, 78]","[41, 54, 0]","[1, 90, 84, 92, 91, 69, 78]","[41, 54, 0]","[90, 84, 92, 91, 69, 78]",[1],"[41, 54]",[0],"[1, 90, 84, 92, 91, 69, 78]","[41, 54, 0]","[90, 84, 92, 91, 69, 78]",[1],"[41, 54]",[0],6,1,2,1
303,10,5,"[3, 5, 50, 36, 73, 88, 32, 61, 48, 80]","[5, 50, 36, 73, 88, 32, 61, 48, 80]",[3],0.9338593617182025,0.16510011763454896,2.0,0,0,"[3, 5, 50, 36, 32, 61, 80]","[73, 88, 48]","[3, 5, 50, 36, 32, 61, 80]","[73, 88, 48]","[5, 50, 36, 32, 61, 80]",[3],"[73, 88, 48]",[],3,0.5299132466316223,"{""0"": 4.7438812255859375, ""1"": -1.0, ""2"": -1.0}",0,0,"[5, 50, 36, 61, 80]","[3, 73, 88, 32, 48]","[5, 50, 36, 61, 80]","[3, 73, 88, 32, 48]","[5, 50, 36, 61, 80]",[],"[73, 88, 32, 48]",[3],"[5, 50, 36, 61, 80]","[3, 73, 88, 32, 48]","[5, 50, 36, 61, 80]",[],"[73, 88, 32, 48]",[3],5,0,4,1
304,10,5,"[0, 37, 60, 79, 7, 82, 41, 96, 71, 32]","[37, 60, 79, 7, 82, 41, 96, 71, 32]",[0],0.9755151183846941,0.12440859479312816,2.0,0,0,"[0, 37, 60, 79, 7, 82, 41, 96, 71, 32]",[],"[0, 37, 60, 79, 7, 82, 41, 96, 71, 32]",[],"[37, 60, 79, 7, 82, 41, 96, 71, 32]",[0],[],[],2,0.5428114533424377,"{""0"": 1.5415229797363281, ""1"": -1.0}",0,0,"[0, 37, 60, 79, 7, 82, 41, 96, 71]",[32],"[0, 37, 60, 79, 7, 82, 41, 96, 71]",[32],"[37, 60, 79, 7, 82, 41, 96, 71]",[0],[32],[],"[0, 37, 60, 79, 7, 82, 41, 96, 71]",[32],"[37, 60, 79, 7, 82, 41, 96, 71]",[0],[32],[],8,1,1,0
305,10,5,"[0, 34, 61, 2, 17, 63, 84, 68, 74, 4]","[34, 61, 17, 63, 84, 68, 74]","[0, 2, 4]",0.7360016454677396,0.12372745829483489,2.0,0,0,"[0, 34, 61, 2, 63, 84, 68, 74, 4]",[17],"[0, 34, 61, 2, 63, 84, 68, 74, 4]",[17],"[34, 61, 63, 84, 68, 74]","[0, 2, 4]",[17],[],2,0.5277064442634583,"{""0"": 2.7230987548828125, ""1"": -1.0}",0,0,"[0, 34, 61, 2, 63, 84, 68, 74]","[17, 4]","[0, 34, 61, 2, 63, 84, 68, 74]","[17, 4]","[34, 61, 63, 84, 68, 74]","[0, 2]",[17],[4],"[0, 34, 61, 2, 63, 84, 68, 74]","[17, 4]","[34, 61, 63, 84, 68, 74]","[0, 2]",[17],[4],6,2,1,1
306,10,5,"[1, 59, 55, 34, 48, 15, 25, 0, 88, 99]","[59, 55, 34, 48, 15, 25, 88, 99]","[1, 0]",0.7889465605948831,0.14356894755228328,2.0,0,0,"[1, 59, 55, 34, 15, 25, 0, 99]","[48, 88]","[1, 59, 55, 34, 15, 25, 0, 99]","[48, 88]","[59, 55, 34, 15, 25, 99]","[1, 0]","[48, 88]",[],2,0.3904638886451721,"{""0"": 0.4328538477420807, ""1"": 5.805824279785156}",1,0,"[1, 55, 34, 15, 25, 0]","[59, 48, 88, 99]","[1, 55, 34, 15, 25, 0]","[59, 48, 88, 99]","[55, 34, 15, 25]","[1, 0]","[59, 48, 88, 99]",[],"[1, 55, 34, 15, 25, 0]","[59, 48, 88, 99]","[55, 34, 15, 25]","[1, 0]","[59, 48, 88, 99]",[],4,2,4,0
307,10,5,"[0, 42, 81, 7, 16, 80, 70, 63, 43, 39]","[42, 81, 7, 16, 80, 70, 63, 43, 39]",[0],0.907791117141754,0.07254773230333805,2.0,0,0,"[42, 81, 16, 70, 63, 43, 39]","[0, 7, 80]","[42, 81, 16, 70, 63, 43, 39]","[0, 7, 80]","[42, 81, 16, 70, 63, 43, 39]",[],"[7, 80]",[0],2,0.5397251844406128,"{""0"": 1.3955529928207397, ""1"": -1.0}",0,0,"[81, 16, 70, 63, 43, 39]","[0, 42, 7, 80]","[81, 16, 70, 63, 43, 39]","[0, 42, 7, 80]","[81, 16, 70, 63, 43, 39]",[],"[42, 7, 80]",[0],"[81, 16, 70, 63, 43, 39]","[0, 42, 7, 80]","[81, 16, 70, 63, 43, 39]",[],"[42, 7, 80]",[0],6,0,3,1
308,10,5,"[3, 27, 70, 66, 0, 37, 24, 63, 40, 4]","[27, 70, 66, 37, 24, 63, 40]","[3, 0, 4]",0.8937200472565587,0.09889011036127143,2.0,0,0,"[3, 27, 70, 66, 0, 37, 24, 63, 40, 4]",[],"[3, 27, 70, 66, 0, 37, 24, 63, 40, 4]",[],"[27, 70, 66, 37, 24, 63, 40]","[3, 0, 4]",[],[],2,0.37700167298316956,"{""0"": 0.5262581706047058, ""1"": -1.0}",0,0,"[3, 27, 70, 66, 0, 37, 63, 40, 4]",[24],"[3, 27, 70, 66, 0, 37, 63, 40, 4]",[24],"[27, 70, 66, 37, 63, 40]","[3, 0, 4]",[24],[],"[3, 27, 70, 66, 0, 37, 63, 40, 4]",[24],"[27, 70, 66, 37, 63, 40]","[3, 0, 4]",[24],[],6,3,1,0
309,10,5,"[3, 21, 66, 22, 65, 42, 0, 57, 45, 41]","[21, 66, 22, 65, 42, 57, 45, 41]","[3, 0]",0.5887144567931092,0.08729880825561753,2.0,0,0,"[3, 21, 66, 22, 65, 42, 57, 45]","[0, 41]","[3, 21, 66, 22, 65, 42, 57, 45]","[0, 41]","[21, 66, 22, 65, 42, 57, 45]",[3],[41],[0],2,0.4125884175300598,"{""0"": 2.3729610443115234, ""1"": 1.6512420177459717}",0,0,"[3, 21, 22, 65, 57, 45]","[66, 42, 0, 41]","[3, 21, 22, 65, 57, 45]","[66, 42, 0, 41]","[21, 22, 65, 57, 45]",[3],"[66, 42, 41]",[0],"[3, 21, 22, 65, 57, 45]","[66, 42, 0, 41]","[21, 22, 65, 57, 45]",[3],"[66, 42, 41]",[0],5,1,3,1
310,10,5,"[1, 24, 2, 48, 89, 18, 69, 47, 10, 41]","[24, 48, 89, 18, 69, 47, 10, 41]","[1, 2]",0.8413017718301544,0.13475461106377035,2.0,0,0,"[1, 24, 2, 89, 18, 69, 47, 10, 41]",[48],"[1, 24, 2, 89, 18, 69, 47, 10, 41]",[48],"[24, 89, 18, 69, 47, 10, 41]","[1, 2]",[48],[],4,0.3610851764678955,"{""0"": 0.329059898853302, ""1"": 1.6938529014587402, ""2"": -1.0, ""3"": 1.9646084308624268}",3,0,"[2, 41]","[1, 24, 48, 89, 18, 69, 47, 10]","[2, 41]","[1, 24, 48, 89, 18, 69, 47, 10]",[41],[2],"[24, 48, 89, 18, 69, 47, 10]",[1],"[2, 41]","[1, 24, 48, 89, 18, 69, 47, 10]",[41],[2],"[24, 48, 89, 18, 69, 47, 10]",[1],1,1,7,1
311,10,5,"[2, 8, 15, 25, 43, 21, 33, 60, 11, 12]","[8, 15, 25, 43, 21, 33, 60, 11, 12]",[2],0.8487761753887453,0.09239766089578239,2.0,0,0,"[8, 15, 25, 43, 21, 33, 11, 12]","[2, 60]","[8, 15, 25, 43, 21, 33, 11, 12]","[2, 60]","[8, 15, 25, 43, 21, 33, 11, 12]",[],[60],[2],2,0.3333851099014282,"{""0"": 1.0247238874435425, ""1"": 1.3861764669418335}",1,0,"[8, 12]","[2, 15, 25, 43, 21, 33, 60, 11]","[8, 12]","[2, 15, 25, 43, 21, 33, 60, 11]","[8, 12]",[],"[15, 25, 43, 21, 33, 60, 11]",[2],"[8, 12]","[2, 15, 25, 43, 21, 33, 60, 11]","[8, 12]",[],"[15, 25, 43, 21, 33, 60, 11]",[2],2,0,7,1
312,10,5,"[3, 71, 66, 61, 87, 98, 45, 1, 93, 47]","[71, 66, 61, 87, 98, 45, 93, 47]","[3, 1]",0.7936970109675696,0.11917509508691965,2.0,0,0,"[3, 71, 66, 61, 87, 98, 45, 1, 93]",[47],"[3, 71, 66, 61, 87, 98, 45, 1, 93]",[47],"[71, 66, 61, 87, 98, 45, 93]","[3, 1]",[47],[],2,0.5227739810943604,"{""0"": 2.1628994941711426, ""1"": 4.005277156829834}",1,0,"[3, 87, 98, 45, 1, 93]","[71, 66, 61, 47]","[3, 87, 98, 45, 1, 93]","[71, 66, 61, 47]","[87, 98, 45, 93]","[3, 1]","[71, 66, 61, 47]",[],"[3, 87, 98, 45, 1, 93]","[71, 66, 61, 47]","[87, 98, 45, 93]","[3, 1]","[71, 66, 61, 47]",[],4,2,4,0
313,10,5,"[0, 27, 80, 96, 89, 16, 68, 82, 35, 12]","[27, 80, 96, 89, 16, 68, 82, 35, 12]",[0],0.8907384667459306,0.13063889954623104,2.0,0,0,"[0, 27, 80, 96, 89, 16, 68, 82, 35]",[12],"[0, 27, 80, 96, 89, 16, 68, 82, 35]",[12],"[27, 80, 96, 89, 16, 68, 82, 35]",[0],[12],[],2,0.4075266420841217,"{""0"": 0.575732946395874, ""1"": -1.0}",0,0,"[0, 27, 80, 89, 16, 68, 82, 35]","[96, 12]","[0, 27, 80, 89, 16, 68, 82, 35]","[96, 12]","[27, 80, 89, 16, 68, 82, 35]",[0],"[96, 12]",[],"[0, 27, 80, 89, 16, 68, 82, 35]","[96, 12]","[27, 80, 89, 16, 68, 82, 35]",[0],"[96, 12]",[],7,1,2,0
314,10,5,"[4, 3, 46, 96, 12, 38, 14, 17, 2, 92]","[46, 96, 12, 38, 14, 17, 92]","[4, 3, 2]",0.912658637315559,0.1462855454896262,2.0,0,0,"[4, 3, 46, 96, 12, 38, 14, 17, 2, 92]",[],"[4, 3, 46, 96, 12, 38, 14, 17, 2, 92]",[],"[46, 96, 12, 38, 14, 17, 92]","[4, 3, 2]",[],[],2,0.5581052303314209,"{""0"": 2.8166966438293457, ""1"": 1.9317970275878906}",0,0,"[4, 3, 46, 12, 38, 14, 17, 92]","[96, 2]","[4, 3, 46, 12, 38, 14, 17, 92]","[96, 2]","[46, 12, 38, 14, 17, 92]","[4, 3]",[96],[2],"[4, 3, 46, 12, 38, 14, 17, 92]","[96, 2]","[46, 12, 38, 14, 17, 92]","[4, 3]",[96],[2],6,2,1,1
315,10,5,"[0, 64, 34, 81, 6, 36, 95, 48, 9, 43]","[64, 34, 81, 6, 36, 95, 48, 9, 43]",[0],0.9115376690665697,0.09397611737060724,2.0,0,0,"[0, 64, 34, 81, 6, 36, 95, 48, 43]",[9],"[0, 64, 34, 81, 6, 36, 95, 48, 43]",[9],"[64, 34, 81, 6, 36, 95, 48, 43]",[0],[9],[],2,0.3745231628417969,"{""0"": 0.25816935300827026, ""1"": -1.0}",0,0,"[0, 64, 34, 81, 6, 36, 95, 43]","[48, 9]","[0, 64, 34, 81, 6, 36, 95, 43]","[48, 9]","[64, 34, 81, 6, 36, 95, 43]",[0],"[48, 9]",[],"[0, 64, 34, 81, 6, 36, 95, 43]","[48, 9]","[64, 34, 81, 6, 36, 95, 43]",[0],"[48, 9]",[],7,1,2,0
316,10,5,"[3, 75, 78, 28, 99, 20, 61, 53, 90, 80]","[75, 78, 28, 99, 20, 61, 53, 90, 80]",[3],0.8647106935380426,0.13192257478522246,2.0,0,0,"[3, 75, 78, 28, 99, 20, 61, 53, 90]",[80],"[3, 75, 78, 28, 99, 20, 61, 53, 90]",[80],"[75, 78, 28, 99, 20, 61, 53, 90]",[3],[80],[],4,0.4748590886592865,"{""0"": 2.139953374862671, ""1"": -1.0, ""2"": -1.0, ""3"": -1.0}",0,0,"[78, 28, 20, 61, 53, 90]","[3, 75, 99, 80]","[78, 28, 20, 61, 53, 90]","[3, 75, 99, 80]","[78, 28, 20, 61, 53, 90]",[],"[75, 99, 80]",[3],"[78, 28, 20, 61, 53, 90]","[3, 75, 99, 80]","[78, 28, 20, 61, 53, 90]",[],"[75, 99, 80]",[3],6,0,3,1
317,10,5,"[1, 49, 72, 74, 75, 34, 58, 29, 66, 60]","[49, 72, 74, 75, 34, 58, 29, 66, 60]",[1],0.6650788990221175,0.05869668894776009,2.0,0,0,"[1, 72, 74, 75, 34, 58, 29, 60]","[49, 66]","[1, 72, 74, 75, 34, 58, 29, 60]","[49, 66]","[72, 74, 75, 34, 58, 29, 60]",[1],"[49, 66]",[],3,0.2955155074596405,"{""0"": 1.1113141775131226, ""1"": 1.5424907207489014, ""2"": 2.8372457027435303}",2,0,"[1, 74, 29]","[49, 72, 75, 34, 58, 66, 60]","[1, 74, 29]","[49, 72, 75, 34, 58, 66, 60]","[74, 29]",[1],"[49, 72, 75, 34, 58, 66, 60]",[],"[1, 74, 29]","[49, 72, 75, 34, 58, 66, 60]","[74, 29]",[1],"[49, 72, 75, 34, 58, 66, 60]",[],2,1,7,0
318,10,5,"[4, 26, 6, 73, 20, 87, 48, 23, 27, 78]","[26, 6, 73, 20, 87, 48, 23, 27, 78]",[4],0.6382806289934093,0.08258974744924596,2.0,0,0,"[4, 26, 6, 20, 87, 23, 27, 78]","[73, 48]","[4, 26, 6, 20, 87, 23, 27, 78]","[73, 48]","[26, 6, 20, 87, 23, 27, 78]",[4],"[73, 48]",[],2,0.6545725464820862,"{""0"": 1.6242070198059082, ""1"": 5.443801403045654}",1,0,"[4, 6, 20, 87, 23, 78]","[26, 73, 48, 27]","[4, 6, 20, 87, 23, 78]","[26, 73, 48, 27]","[6, 20, 87, 23, 78]",[4],"[26, 73, 48, 27]",[],"[4, 6, 20, 87, 23, 78]","[26, 73, 48, 27]","[6, 20, 87, 23, 78]",[4],"[26, 73, 48, 27]",[],5,1,4,0
319,10,5,"[0, 49, 7, 47, 53, 26, 6, 57, 11, 20]","[49, 7, 47, 53, 26, 6, 57, 11, 20]",[0],0.8147140871027732,0.06722178610242352,2.0,0,0,"[0, 49, 7, 53, 26, 11]","[47, 6, 57, 20]","[0, 49, 7, 53, 26, 11]","[47, 6, 57, 20]","[49, 7, 53, 26, 11]",[0],"[47, 6, 57, 20]",[],2,0.3870161771774292,"{""0"": 0.8317684531211853, ""1"": -1.0}",0,0,"[0, 7, 53, 26, 11]","[49, 47, 6, 57, 20]","[0, 7, 53, 26, 11]","[49, 47, 6, 57, 20]","[7, 53, 26, 11]",[0],"[49, 47, 6, 57, 20]",[],"[0, 7, 53, 26, 11]","[49, 47, 6, 57, 20]","[7, 53, 26, 11]",[0],"[49, 47, 6, 57, 20]",[],4,1,5,0
320,10,5,"[2, 16, 27, 62, 79, 39, 12, 18, 83, 41]","[16, 27, 62, 79, 39, 12, 18, 83, 41]",[2],0.7317716034667091,0.16646690554978644,2.0,0,0,"[2, 16, 27, 62, 79, 39, 12, 18, 83, 41]",[],"[2, 16, 27, 62, 79, 39, 12, 18, 83, 41]",[],"[16, 27, 62, 79, 39, 12, 18, 83, 41]",[2],[],[],2,0.6829423308372498,"{""0"": 4.098100185394287, ""1"": 1.8351949453353882}",0,0,"[2, 16, 27, 79, 39, 12, 83, 41]","[62, 18]","[2, 16, 27, 79, 39, 12, 83, 41]","[62, 18]","[16, 27, 79, 39, 12, 83, 41]",[2],"[62, 18]",[],"[2, 16, 27, 79, 39, 12, 83, 41]","[62, 18]","[16, 27, 79, 39, 12, 83, 41]",[2],"[62, 18]",[],7,1,2,0
321,10,5,"[4, 9, 73, 29, 56, 50, 75, 37, 25, 39]","[9, 73, 29, 56, 50, 75, 37, 25, 39]",[4],0.5887167770735824,0.07109535426817784,2.0,0,0,"[4, 9, 29, 56, 50, 75, 37, 25, 39]",[73],"[4, 9, 29, 56, 50, 75, 37, 25, 39]",[73],"[9, 29, 56, 50, 75, 37, 25, 39]",[4],[73],[],2,0.39251601696014404,"{""0"": 3.870725393295288, ""1"": -1.0}",0,0,"[4, 9, 29, 56, 50, 37, 25, 39]","[73, 75]","[4, 9, 29, 56, 50, 37, 25, 39]","[73, 75]","[9, 29, 56, 50, 37, 25, 39]",[4],"[73, 75]",[],"[4, 9, 29, 56, 50, 37, 25, 39]","[73, 75]","[9, 29, 56, 50, 37, 25, 39]",[4],"[73, 75]",[],7,1,2,0
322,10,5,"[1, 55, 45, 87, 89, 25, 11, 85, 40, 95]","[55, 45, 87, 89, 25, 11, 85, 40, 95]",[1],0.6959646014976791,0.11576479520361882,2.0,0,0,"[1, 55, 45, 87, 89, 25, 11, 85, 40, 95]",[],"[1, 55, 45, 87, 89, 25, 11, 85, 40, 95]",[],"[55, 45, 87, 89, 25, 11, 85, 40, 95]",[1],[],[],2,0.5103747248649597,"{""0"": 2.4485745429992676, ""1"": 1.4903370141983032}",0,0,"[1, 55, 45, 87, 89, 25, 40, 95]","[11, 85]","[1, 55, 45, 87, 89, 25, 40, 95]","[11, 85]","[55, 45, 87, 89, 25, 40, 95]",[1],"[11, 85]",[],"[1, 55, 45, 87, 89, 25, 40, 95]","[11, 85]","[55, 45, 87, 89, 25, 40, 95]",[1],"[11, 85]",[],7,1,2,0
323,10,5,"[2, 89, 77, 36, 48, 54, 71, 98, 16, 5]","[89, 77, 36, 48, 54, 71, 98, 16, 5]",[2],0.7292617801557559,0.20957325803541427,2.0,0,0,"[2, 89, 77, 36, 48, 54, 71, 98, 16, 5]",[],"[2, 89, 77, 36, 48, 54, 71, 98, 16, 5]",[],"[89, 77, 36, 48, 54, 71, 98, 16, 5]",[2],[],[],2,0.617814838886261,"{""0"": 3.5231103897094727, ""1"": 1.9695780277252197}",0,0,"[89, 77, 36, 48, 71, 98, 16, 5]","[2, 54]","[89, 77, 36, 48, 71, 98, 16, 5]","[2, 54]","[89, 77, 36, 48, 71, 98, 16, 5]",[],[54],[2],"[89, 77, 36, 48, 71, 98, 16, 5]","[2, 54]","[89, 77, 36, 48, 71, 98, 16, 5]",[],[54],[2],8,0,1,1
324,10,5,"[4, 75, 41, 14, 38, 49, 90, 30, 84, 69]","[75, 41, 14, 38, 49, 90, 30, 84, 69]",[4],0.7146403960200711,0.0782909690985707,2.0,0,0,"[4, 75, 41, 14, 38, 90, 30, 84, 69]",[49],"[4, 75, 41, 14, 38, 90, 30, 84, 69]",[49],"[75, 41, 14, 38, 90, 30, 84, 69]",[4],[49],[],2,0.4604288637638092,"{""0"": 1.6024878025054932, ""1"": -1.0}",0,0,"[4, 75, 41, 14, 38, 90, 30, 84]","[49, 69]","[4, 75, 41, 14, 38, 90, 30, 84]","[49, 69]","[75, 41, 14, 38, 90, 30, 84]",[4],"[49, 69]",[],"[4, 75, 41, 14, 38, 90, 30, 84]","[49, 69]","[75, 41, 14, 38, 90, 30, 84]",[4],"[49, 69]",[],7,1,2,0
325,10,5,"[3, 80, 71, 75, 62, 53, 30, 31, 87, 98]","[80, 71, 75, 62, 53, 30, 31, 87, 98]",[3],0.7260913114498071,0.12933134036406074,2.0,0,0,"[3, 80, 71, 75, 62, 53, 30, 87, 98]",[31],"[3, 80, 71, 75, 62, 53, 30, 87, 98]",[31],"[80, 71, 75, 62, 53, 30, 87, 98]",[3],[31],[],2,0.41688185930252075,"{""0"": 3.069855213165283, ""1"": 1.7179194688796997}",0,0,"[3, 80, 71, 62, 53, 87, 98]","[75, 30, 31]","[3, 80, 71, 62, 53, 87, 98]","[75, 30, 31]","[80, 71, 62, 53, 87, 98]",[3],"[75, 30, 31]",[],"[3, 80, 71, 62, 53, 87, 98]","[75, 30, 31]","[80, 71, 62, 53, 87, 98]",[3],"[75, 30, 31]",[],6,1,3,0
326,10,5,"[0, 17, 26, 2, 36, 20, 27, 31, 29, 89]","[17, 26, 36, 20, 27, 31, 29, 89]","[0, 2]",0.6938334329757591,0.09122965172956826,2.0,0,0,"[0, 26, 2, 36, 20, 27, 29, 89]","[17, 31]","[0, 26, 2, 36, 20, 27, 29, 89]","[17, 31]","[26, 36, 20, 27, 29, 89]","[0, 2]","[17, 31]",[],2,0.3085141181945801,"{""0"": 2.078315258026123, ""1"": 2.9296464920043945}",1,0,"[2, 20, 29, 89]","[0, 17, 26, 36, 27, 31]","[2, 20, 29, 89]","[0, 17, 26, 36, 27, 31]","[20, 29, 89]",[2],"[17, 26, 36, 27, 31]",[0],"[2, 20, 29, 89]","[0, 17, 26, 36, 27, 31]","[20, 29, 89]",[2],"[17, 26, 36, 27, 31]",[0],3,1,5,1
327,10,5,"[4, 68, 81, 98, 31, 14, 85, 73, 50, 0]","[68, 81, 98, 31, 14, 85, 73, 50]","[4, 0]",0.8448349164988496,0.11942456127888307,2.0,0,0,"[4, 68, 81, 98, 31, 14, 85, 50, 0]",[73],"[4, 68, 81, 98, 31, 14, 85, 50, 0]",[73],"[68, 81, 98, 31, 14, 85, 50]","[4, 0]",[73],[],2,0.5057440996170044,"{""0"": 2.2442126274108887, ""1"": -1.0}",0,0,"[4, 68, 81, 98, 14, 85, 50, 0]","[31, 73]","[4, 68, 81, 98, 14, 85, 50, 0]","[31, 73]","[68, 81, 98, 14, 85, 50]","[4, 0]","[31, 73]",[],"[4, 68, 81, 98, 14, 85, 50, 0]","[31, 73]","[68, 81, 98, 14, 85, 50]","[4, 0]","[31, 73]",[],6,2,2,0
328,10,5,"[1, 42, 4, 79, 93, 92, 85, 20, 64, 3]","[42, 79, 93, 92, 85, 20, 64]","[1, 4, 3]",0.7186952909796314,0.1032506737862271,2.0,0,0,"[1, 42, 4, 93, 92, 85, 20, 64, 3]",[79],"[1, 42, 4, 93, 92, 85, 20, 64, 3]",[79],"[42, 93, 92, 85, 20, 64]","[1, 4, 3]",[79],[],2,0.5051126480102539,"{""0"": 6.241615295410156, ""1"": -1.0}",0,0,"[1, 42, 4, 93, 92, 85, 20, 64]","[79, 3]","[1, 42, 4, 93, 92, 85, 20, 64]","[79, 3]","[42, 93, 92, 85, 20, 64]","[1, 4]",[79],[3],"[1, 42, 4, 93, 92, 85, 20, 64]","[79, 3]","[42, 93, 92, 85, 20, 64]","[1, 4]",[79],[3],6,2,1,1
329,10,5,"[2, 0, 4, 40, 32, 70, 56, 49, 55, 66]","[40, 32, 70, 56, 49, 55, 66]","[2, 0, 4]",0.7896768883261582,0.09868171582477409,2.0,0,0,"[0, 4, 40, 32, 70, 56, 49, 55, 66]",[2],"[0, 4, 40, 32, 70, 56, 49, 55, 66]",[2],"[40, 32, 70, 56, 49, 55, 66]","[0, 4]",[],[2],2,0.4780821204185486,"{""0"": 1.1193619966506958, ""1"": -1.0}",0,0,"[0, 4, 40, 70, 56, 49, 55, 66]","[2, 32]","[0, 4, 40, 70, 56, 49, 55, 66]","[2, 32]","[40, 70, 56, 49, 55, 66]","[0, 4]",[32],[2],"[0, 4, 40, 70, 56, 49, 55, 66]","[2, 32]","[40, 70, 56, 49, 55, 66]","[0, 4]",[32],[2],6,2,1,1
